time = 2020-11-17 16:00:00 cash in hand = 2236.04, portfolio value = 0.0, unrealized PNL = 0.0 realized PNL = -263.62, holding = 0.0 calls and 0.0 puts and ES = 3604.5 and bar_num = -5.0 and obv_slope = 5.965177653126778 and [call,puts] values are = [30.25 20.25] and max call price = 28.0 compared to 28.0 and max put price = 18.75 compared to 18.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 18.75 and EMA_9 - EMA_26 DIFF = -1.9437855302335265 and RSI = 19.40279797812389 and slop[-1] =-27.799494591156172 and self.submitted = 0 and upper BBand = 3604.6975935057812 and lower BBand = 3603.5795595170316 and df["roll_max_cp"] = 3611.0 and df["roll_min_cp"] = 3603.25 and df["roll_max_vol"].iloc[i-1] = 520.0 and df["volume"].iloc[i-1] = 179, and df["volume"] = 311
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = 3.2094863177919786 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 21.0 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 83
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = 4.488780109235847 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 21.0 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 89
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = -14.262807320264216 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 21.0 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 89
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = -14.262807320264216 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 21.0 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 90
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = 4.701594924047501 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 21.0 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 90
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = 4.914279798900191 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 21.0 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 91
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = -14.262807320264216 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 21.0 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 91
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = -14.262807320264216 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 21.0 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 99
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = -31.385097763253363 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 21.0 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 99
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = -31.385097763253363 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 28.75 and max put price = 21.0 compared to 20.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.75 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 99
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = -31.385097763253363 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 28.75 and max put price = 21.0 compared to 21.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 99
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = -31.385097763253363 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 28.75 and max put price = 21.0 compared to 21.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 99
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = -31.385097763253363 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 28.5 and max put price = 21.0 compared to 21.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 99
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = -32.99467076892662 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 28.5 and max put price = 21.0 compared to 21.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 156
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = -32.99467076892662 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 28.5 and max put price = 21.0 compared to 21.0and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 21.0 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 156
time = 2020-11-17 16:05:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.25 and bar_num = -6.0 and obv_slope = -33.440879624255146 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 28.5 and max put price = 21.0 compared to 20.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.75 and EMA_9 - EMA_26 DIFF = -1.949152801129003 and RSI = 47.58500170750093 and slop[-1] =-34.636957846855545 and self.submitted = 0 and upper BBand = 3603.5948190512763 and lower BBand = 3602.282484407816 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 120, and df["volume"] = 178
time = 2020-11-17 16:06:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.0 and bar_num = -6.0 and obv_slope = -32.05014552672117 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 28.5 and max put price = 21.0 compared to 20.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.75 and EMA_9 - EMA_26 DIFF = -1.9338669061503424 and RSI = 41.22244457669561 and slop[-1] =-33.440879624255146 and self.submitted = 0 and upper BBand = 3603.4458122606725 and lower BBand = 3602.2296023017493 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 178, and df["volume"] = -1
time = 2020-11-17 16:06:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.0 and bar_num = -6.0 and obv_slope = -31.02027237438058 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 28.5 and max put price = 21.0 compared to 20.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.75 and EMA_9 - EMA_26 DIFF = -1.9338669061503424 and RSI = 41.22244457669561 and slop[-1] =-33.440879624255146 and self.submitted = 0 and upper BBand = 3603.4458122606725 and lower BBand = 3602.2296023017493 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 178, and df["volume"] = 9
time = 2020-11-17 16:06:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.0 and bar_num = -6.0 and obv_slope = -31.02027237438058 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 28.75 and max put price = 21.0 compared to 20.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.75 and EMA_9 - EMA_26 DIFF = -1.9338669061503424 and RSI = 41.22244457669561 and slop[-1] =-33.440879624255146 and self.submitted = 0 and upper BBand = 3603.4458122606725 and lower BBand = 3602.2296023017493 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 178, and df["volume"] = 9
time = 2020-11-17 16:06:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.0 and bar_num = -6.0 and obv_slope = -30.566269889554498 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 28.75 and max put price = 21.0 compared to 20.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.75 and EMA_9 - EMA_26 DIFF = -1.9338669061503424 and RSI = 41.22244457669561 and slop[-1] =-33.440879624255146 and self.submitted = 0 and upper BBand = 3603.4458122606725 and lower BBand = 3602.2296023017493 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 178, and df["volume"] = 13
time = 2020-11-17 16:06:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.0 and bar_num = -6.0 and obv_slope = -30.566269889554498 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 21.0 compared to 20.75and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.75 and EMA_9 - EMA_26 DIFF = -1.9338669061503424 and RSI = 41.22244457669561 and slop[-1] =-33.440879624255146 and self.submitted = 0 and upper BBand = 3603.4458122606725 and lower BBand = 3602.2296023017493 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 178, and df["volume"] = 13
time = 2020-11-17 16:06:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.0 and bar_num = -6.0 and obv_slope = -30.566269889554498 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 21.0 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = -1.9338669061503424 and RSI = 41.22244457669561 and slop[-1] =-33.440879624255146 and self.submitted = 0 and upper BBand = 3603.4458122606725 and lower BBand = 3602.2296023017493 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 178, and df["volume"] = 13
time = 2020-11-17 16:06:00 cash in hand = 1134.62, portfolio value = 1067.64, unrealized PNL = -33.78 realized PNL = -263.62, holding = 0 calls and 1 puts and ES = 3603.0 and bar_num = -6.0 and obv_slope = -28.112389276022913 and [call,puts] values are = [30.25 20.25] and max call price = 29.0 compared to 29.0 and max put price = 21.0 compared to 20.5and ATR = 1.2199989793959314 and ATR minimum = 0.6099994896979657 and stop_loss = 5.0 and self.put_option_price.bid = 20.5 and EMA_9 - EMA_26 DIFF = -1.9338669061503424 and RSI = 41.22244457669561 and slop[-1] =-33.440879624255146 and self.submitted = 0 and upper BBand = 3603.4458122606725 and lower BBand = 3602.2296023017493 and df["roll_max_cp"] = 3609.25 and df["roll_min_cp"] = 3601.75 and df["roll_max_vol"].iloc[i-1] = 635.0 and df["volume"].iloc[i-1] = 178, and df["volume"] = 34
